movie_id,Movie_name,tags
140300,Kung Fu Panda 3,jenniferyuhnelson alessandrocarloni action adventure animation comedy family po(voice) li(voice) shifu(voice) china martial arts kung fu village panda sequel talking animal anthropomorphism dragon ancient china wuxia woman director
56292,Mission: Impossible - Ghost Protocol,bradbird action thriller adventure ethanhunt brandt benjidunn fight sequel mission explosion broken arm imax nuclear threat
81188,Rise of the Guardians,peterramsey fantasy animation family jackfrost(voice) north(voice) pitch(voice) dream santa claus nightmare easter bunny tooth fairy jack frost sandman duringcreditsstinger
7552,Fun with Dick and Jane,deanparisot comedy dickharper janeharper jackmccallister based on novel desperation robber hold-up robbery remake suburbia loss of job humiliation unemployment bankruptcy travel agent riches to rags bearer bonds comeuppance
616,The Last Samurai,edwardzwick drama action war history captainnathanalgren katsumoto winchesterrep japan war crimes sense of guilt swordplay general samurai war veteran katana sword arms deal homeland emperor language barrier self-discovery mountain village foreign legion mercenary campaign commercial agreement insurgence leader war strategy gettysburg loss of husband slaughter soldier alcoholic u.s. soldier japanese army 19th century war trauma
147441,Exodus: Gods and Kings,ridleyscott adventure drama action moses ramsesii sethosi moses bible ancient egypt 3d ramses
13475,Star Trek,j.j.abrams sciencefiction action adventure jamest.kirk spock spockprime spacecraft teleportation space mission parachute time travel black hole supernova prequel warp speed futuristic warp engine romulans outer space vulcan alternate reality space opera reboot
557,Spider-Man,samraimi fantasy action peterparker/spider-man normanosborn/greengoblin maryjanewatson loss of lover spider thanksgiving bad boss hostility marvel comic superhero pokies evil reference to superman goblin
82702,How to Train Your Dragon 2,deandeblois fantasy action adventure animation comedy family hiccup(voice) stoickthevast(voice) ruffnut(voice) father son relationship wife husband relationship sacrifice viking sequel rescue dragon mother son relationship death of husband warrior 3d
205584,Gods of Egypt,alexproyas fantasy bek horus set egypt underworld fight mythology nile war thief rescue desert gods egyptian mythology egyptian myth
10048,Stealth,robcohen action lt.bengannon lt.karawade lt.henrypurcell artificial intelligence u.s. navy aftercreditsstinger
13183,Watchmen,zacksnyder action mystery sciencefiction lauriejupiter/silkspectreii jonosterman/dr.manhattan sallyjupiter/silkspectre dc comics secret identity mass murder retirement based on comic book conspiracy nuclear war doomsday soviet masked vigilante doomsday clock red square death of superhero american president 1980s
944,Lethal Weapon 4,richarddonner action adventure comedy crime thriller martinriggs rogermurtaugh leogetz lapd house on fire revolver
1927,Hulk,"anglee drama action sciencefiction brucebanner/thehulk bettyross thaddeuse.""thunderbolt""ross california san francisco monster general gun dna mutation psychology berkeley transformation frog president marvel comic superhero golden gate bridge doctor fear scientist dog desert anger mirror phone military cell hulk superhuman strength repressed memory repression"
72559,G.I. Joe: Retaliation,jonm.chu adventure action sciencefiction thriller marvinhinton/roadblock dashiellfaireborn/flint jayeburnett/ladyjaye terror assassin secret technology missile warhead president rescue conspiracy explosion battle surveillance cobra
7364,Sahara,breckeisner action adventure comedy drama mystery dirkpitt evarojas algiordino tyrant ironclad ship
2114,Final Fantasy: The Spirits Within,hironobusakaguchi motonorisakakibara adventure action animation fantasy sciencefiction thriller dr.cid(voice) dr.akiross(voice) cap.grayedwards(voice) battle assignment dystopia alien downfall scientist based on video game
1771,Captain America: The First Avenger,joejohnston action adventure sciencefiction steverogers/captainamerica johannschmidt/redskull col.chesterphillips new york usa world war ii nazis marvel comic superhero based on comic book nazi germany period drama brooklyn new york city captain america aftercreditsstinger marvel cinematic universe 3d
36643,The World Is Not Enough,michaelapted adventure action thriller jamesbond elektraking renard british mission oil heiress bilbao spain british secret service
8619,Master and Commander: The Far Side of the World,peterweir adventure captainjackaubrey dr.stephenmaturin 1stlt.tompullings naturalist frigate self surgery sea battle weevil
50620,The Twilight Saga: Breaking Dawn - Part 2,billcondon adventure fantasy drama romance isabella'bella'swan edwardcullen jacobblack vampire romance villainess super strength imprinting cross breed bloodsucker grudge vampire vs vampire chief of police dhampir forks washington wolf pack misinformation seeing the future fang vamp
65759,Happy Feet Two,georgemiller animation comedy family mumble(voice) ramon/lovelace(voice) gloria(voice) penguin musical aftercreditsstinger 3d
1724,The Incredible Hulk,louisleterrier sciencefiction action adventure brucebanner/thehulk bettyross emilblonsky/abomination new york rio de janeiro marvel comic superhero based on comic book on the run fugitive super soldier tony stark virginia military hulk marvel cinematic universe angry bruce banner
267935,The BFG,stevenspielberg adventure family fantasy sophie thebfg mary london england england based on novel queen little girl orphan cannibal giant evil brother
281957,The Revenant,alejandrogonzáleziñárritu western drama adventure thriller hughglass johnfitzgerald jimbridger father son relationship rape based on novel mountains winter grizzly bear wilderness frontier revenge murder native american survival bear snow violence animal death bear attack death of son based on true events fur trapper
77950,Turbo,davidsoren animation family turbo(voice) chet(voice) tito(voice) underdog car race dream speed power snail fast friends superpower racer
44896,Rango,goreverbinski animation comedy family western adventure rango(voice) beans(voice) tortoisejohn(voice) sheriff nevada pet rango chameleon las vegas cactus terrarium construction site armadillo disillusionment
270946,Penguins of Madagascar,ericdarnell simonj.smith family animation adventure comedy skipper(voice) kowalski(voice) private(voice) penguin madagascar 3d
2503,The Bourne Ultimatum,paulgreengrass action drama mystery thriller jasonbourne nickyparsons noahvosen paris corruption madrid assassin based on novel europe prosecution dangerous false identity revelation government weapon interpol sequel conspiracy shootout espionage motorcycle violence foot chase moskow dark past langley virginia flashback chase on the roof security leak
9502,Kung Fu Panda,markosborne johnstevenson adventure animation family comedy po(voice) shifu(voice) mastertigress(voice) china martial arts kung fu mentor snake restaurant shop strong woman bravery tiger turtle panda sensei anthropomorphism fighting ancient china monkey master destiny evil aftercreditsstinger monkey warrior noodle
102899,Ant-Man,peytonreed sciencefiction action adventure scottlang/ant-man dr.hankpym hopevandyne marvel comic superhero based on comic book aftercreditsstinger duringcreditsstinger marvel cinematic universe 3d
101299,The Hunger Games: Catching Fire,francislawrence adventure action sciencefiction katnisseverdeen peetamellark galehawthorne competition based on novel mentor secret factory television propaganda future dystopia alliance games president uprising sequel murder survival conspiracy rebellion blood female protagonist tournament explosion danger imax winner based on young adult novel
228161,Home,timjohnson fantasy comedy animation sciencefiction family oh(voice) gratuity'tip'tucci(voice) capitainsmek(voice) friendship spaceship space alien alien invasion alien friendship awful leader taking resposibility
74,War of the Worlds,stevenspielberg adventure thriller sciencefiction rayferrier rachelferrier mary-ann post traumatic stress  disorder new jersey airplane dystopia daughter apocalypse alien invasion human subjugation
8961,Bad Boys II,michaelbay adventure action comedy thriller crime detectivemarcusburnett detectivemikelowrey hectorjuancarlos'johnny'tapia miami ku klux klan cuba undercover mexican standoff ecstasy guantánamo slaughter shootout gunfight bromance gangster violence foot chase interrogation car chase drug lord exploding house narcotics cop illegal drugs dea agent buddy cop criminal underworld action hero haitian gang minefield
417859,Puss in Boots,chrismiller action adventure animation family fantasy pussinboots(voice) kittysoftpaws(voice) humptydumpty(voice) adventure fairy-tale figure
